connective	sense	class	weight	year	freq	z_freq
separately	Temporal	Synchronous	0.01408451	2010	0.00157706870442379	-0.389558774162296
simultaneously	Temporal	Synchronous	1	2010	16.19	-0.347455598499558
since	Temporal	Asynchronous	0.4925	2010	118.8404346875	-0.080480285224966
still	Temporal	Asynchronous	0.0103626	2010	0.0985640736494412	-0.389306528410901
still	Temporal	Synchronous	0.005181347	2010	0.024641465455812	-0.389498787815751
subsequently	Temporal	Asynchronous	1	2010	8.46	-0.367559937832316
then	Temporal	Asynchronous	0.9218289	2010	1365.53552462042	3.16194935675362
then	Temporal	Synchronous	0.01179941	2010	0.223729343387579	-0.388980996062196
thereafter	Temporal	Asynchronous	1	2010	5.84	-0.374374086480676
till	Temporal	Asynchronous	0.8	2010	27.6224	-0.317721982847835
ultimately	Temporal	Asynchronous	0.8611111	2010	28.8448295025309	-0.314542663633184
until	Temporal	Asynchronous	0.8934911	2010	386.094570609199	0.614599641897005
upon	Temporal	Asynchronous	0.1	2010	1.3604	-0.386024720177316
upon	Temporal	Synchronous	0.6	2010	48.9744	-0.262189272183793
when	Temporal	Asynchronous	0.1899441	2010	87.0623800455015	-0.163129288311338
when	Temporal	Synchronous	0.07495527	2010	13.5576139994651	-0.354301960907004
while	Temporal	Synchronous	0.3592777	2010	94.7076285014329	-0.143245372497459
with	Temporal	Synchronous	0.01683502	2010	1.8706885016759	-0.384697551588015
bythen	Temporal	Asynchronous	0.9285714	2010	15.227243960898	-0.349959553752439
evenafter	Temporal	Asynchronous	1	2010	17.04	-0.345244901418983
evenas	Temporal	Synchronous	0.4230769	2010	5.58461477538463	-0.37503829750477
evenbefore	Temporal	Asynchronous	1	2010	12.78	-0.356324395022806
eventhen	Temporal	Asynchronous	1	2010	8.21	-0.368210142856014
evenwhen	Temporal	Synchronous	0.142857	2010	0.60550899306183	-0.38798805587754
evenwhen	Temporal	Asynchronous	0.07142857	2010	0.151377544965306	-0.389169170073427
evenwhile	Temporal	Synchronous	1	2010	3.7	-0.379939841483536
lateron	Temporal	Asynchronous	1	2010	6.91	-0.371591208979247
nowthat	Temporal	Asynchronous	0.1190476	2010	0.829931707210906	-0.387404372772853
nowthat	Temporal	Synchronous	0.1904762	2010	2.12462606280273	-0.384037105676213
sincebefore	Temporal	Asynchronous	1	2010	2.76	-0.382384612372642
aslongas	Temporal	Synchronous	0.3125	2010	5.2529296875	-0.375900950746483
assoonas	Temporal	Synchronous	0.45	2010	10.8297	-0.361396774453683
assoonas	Temporal	Asynchronous	0.55	2010	16.1777	-0.347487588586724
beforeandafter	Temporal	Asynchronous	1	2010	3.86	-0.379523710268369
evenbeforethen	Temporal	Asynchronous	1	2010	0.06	-0.389406826628586
ifandwhen	Temporal	Synchronous	0.1666667	2010	0.0408333496666683	-0.389456675637923
intheend	Temporal	Asynchronous	0.2307692	2010	1.41070968298227	-0.385893873742853
inthemeantime	Temporal	Asynchronous	0.1785714	2010	0.374043247653071	-0.388590056639455
inthemeantime	Temporal	Synchronous	0.7857143	2010	7.24147985516327	-0.370729089510919
inthemeanwhile	Temporal	Synchronous	1	2010	0.28	-0.388834646207731
whenandif	Temporal	Asynchronous	0.5	2010	0.0975	-0.389309295875031
