Phrase	Year	Frequency	Corpus	sense	class	weight	Weighted_Frequency
about	2015	0.00140619071732674	eng_2019	Contingency	Cause	1	0.00140619071732674
about	1874	0.000797227923093098	eng_2019	Contingency	Cause	1	0.000797227923093098
about	1827	0.000647681399381586	eng_2019	Contingency	Cause	1	0.000647681399381586
about	2019	0.00139457685872912	eng_2019	Contingency	Cause	1	0.00139457685872912
about	1878	0.000809348637371191	eng_2019	Contingency	Cause	1	0.000809348637371191
about	1831	0.000661384796590677	eng_2019	Contingency	Cause	1	0.000661384796590677
about	1972	0.000895288589942668	eng_2019	Contingency	Cause	1	0.000895288589942668
about	1882	0.000826346787757107	eng_2019	Contingency	Cause	1	0.000826346787757107
about	1980	0.000868106418887952	eng_2019	Contingency	Cause	1	0.000868106418887952
about	1839	0.000680852332152426	eng_2019	Contingency	Cause	1	0.000680852332152426
about	1886	0.000830486375239811	eng_2019	Contingency	Cause	1	0.000830486375239811
about	1984	0.000872293861383306	eng_2019	Contingency	Cause	1	0.000872293861383306
about	1843	0.000681871406933559	eng_2019	Contingency	Cause	1	0.000681871406933559
about	1890	0.000838601146824658	eng_2019	Contingency	Cause	1	0.000838601146824658
about	1988	0.000894611526746303	eng_2019	Contingency	Cause	1	0.000894611526746303
about	1924	0.000872546540839332	eng_2019	Contingency	Cause	1	0.000872546540839332
about	1894	0.000845797434781811	eng_2019	Contingency	Cause	1	0.000845797434781811
about	1992	0.000920122397863971	eng_2019	Contingency	Cause	1	0.000920122397863971
about	1834	0.000668217045521098	eng_2019	Contingency	Cause	1	0.000668217045521098
about	1898	0.000844030175358057	eng_2019	Contingency	Cause	1	0.000844030175358057
about	1996	0.000963836974863495	eng_2019	Contingency	Cause	1	0.000963836974863495
about	1855	0.0007057020972882	eng_2019	Contingency	Cause	1	0.0007057020972882
about	1953	0.00092861070463966	eng_2019	Contingency	Cause	1	0.00092861070463966
about	2000	0.0010457984504423	eng_2019	Contingency	Cause	1	0.0010457984504423
about	1923	0.000876358810013958	eng_2019	Contingency	Cause	1	0.000876358810013958
