connective	sense	class	weight	year	freq	z_freq
while	Expansion	Conjunction	0.01369863	1930	0.128040905677125	-0.136134180673492
with	Expansion	Instantiation	0.02356902	1930	3.66835789999663	-0.134840787486118
with	Expansion	Level-of-detail	0.3872054	1930	990.082676049512	0.225528513079399
with	Expansion	Manner	0.01683502	1930	1.87161244402469	-0.135497197162406
without	Expansion	Level-of-detail	0.006734007	1930	0.0264018431677213	-0.136171312735743
without	Expansion	Manner	0.2087542	1930	25.3721671517904	-0.126911678575423
yet	Expansion	Conjunction	0.01960784	1930	0.17100340548651	-0.136118485072037
alongwith	Expansion	Conjunction	1	1930	40.1	-0.121531121212557
andthen	Expansion	Disjunction	1	1930	400.86	0.0102662650175054
asif	Expansion	Instantiation	0.0625	1930	0.984609375	-0.135821248293561
asif	Expansion	Manner	0.0625	1930	0.984609375	-0.135821248293561
asthough	Expansion	Manner	0.2	1930	4.3844	-0.134579193969067
asthough	Expansion	Level-of-detail	0.4	1930	17.5376	-0.129773901307571
aswell	Expansion	Conjunction	0.6666667	1930	83.8577861635558	-0.105544975731987
butalso	Expansion	Conjunction	1	1930	28.44	-0.125790899246271
forexample	Expansion	Instantiation	1	1930	53.63	-0.116588171230041
forinstance	Expansion	Instantiation	1	1930	50.27	-0.117815688742329
inaddition	Expansion	Conjunction	1	1930	44.46	-0.119938271107327
infact	Expansion	Conjunction	0.4235294	1930	14.3142967826159	-0.130951479029819
infact	Expansion	Instantiation	0.04705882	1930	0.176719696675434	-0.136116396724555
infact	Expansion	Level-of-detail	0.4117647	1930	13.530103419654	-0.131237970424479
inparticular	Expansion	Instantiation	0.4	1930	2.056	-0.135429834378475
inparticular	Expansion	Level-of-detail	0.6	1930	4.626	-0.134490929614612
inshort	Expansion	Level-of-detail	1	1930	15.05	-0.130682702665776
insum	Expansion	Level-of-detail	1	1930	0.18	-0.136115198322836
insofaras	Expansion	Level-of-detail	0.5	1930	0.315	-0.136065878422789
insteadof	Expansion	Substitution	1	1930	116.65	-0.0935649112227821
moreaccurately	Expansion	Level-of-detail	1	1930	1.08	-0.135786398989187
muchless	Expansion	Conjunction	1	1930	14.94	-0.130722889251
notonly	Expansion	Conjunction	1	1930	143.03	-0.0839274374209498
orotherwise	Expansion	Disjunction	1	1930	6.39	-0.133846482920661
ratherthan	Expansion	Substitution	1	1930	74.31	-0.109033093207982
suchas	Expansion	Instantiation	1	1930	102.25	-0.0988257005611592
thatis	Expansion	Equivalence	0.5	1930	63.755	-0.112889178726494
thatis	Expansion	Level-of-detail	0.5	1930	63.755	-0.112889178726494
asanalternative	Expansion	Disjunction	1	1930	1.15	-0.135760825707681
asmuchas	Expansion	Conjunction	0.25	1930	2.704375	-0.135192961858526
asmuchas	Expansion	Substitution	0.25	1930	2.704375	-0.135192961858526
aswellas	Expansion	Conjunction	1	1930	117.55	-0.0932361118891336
inotherwords	Expansion	Equivalence	1	1930	23.21	-0.127701588707362
intheend	Expansion	Conjunction	0.07692308	1930	0.124260364970414	-0.136135561828231
intheend	Expansion	Level-of-detail	0.2307692	1930	1.11834289704144	-0.13577239107919
somuchas	Expansion	Substitution	1	1930	43.27	-0.120373016892929
notsomuchas	Expansion	Substitution	1	1930	1.55	-0.135614692670504
additionally	Expansion	Conjunction	1	1940	0.33	-0.136060398433895
also	Expansion	Conjunction	0.9988	1940	570.7477358528	0.072331792065799
alternatively	Expansion	Disjunction	0.67	1940	0.148137	-0.136126838915245
alternatively	Expansion	Substitution	0.33	1940	0.035937	-0.136167829232173
although	Expansion	Exception	0.006	1940	0.00671256	-0.136178505872616
and	Expansion	Conjunction	0.967	1940	24601.69599283	8.85162042966276
and	Expansion	Level-of-detail	6e-04	1940	0.0094714092	-0.136177497975084
and	Expansion	Manner	0.003	1940	0.23678523	-0.136094452827519
as	Expansion	Instantiation	0.0047	1940	0.1317584558	-0.136132822531266
as	Expansion	Level-of-detail	0.0085	1940	0.430943795	-0.136023520375526
as	Expansion	Manner	0.0035	1940	0.073066595	-0.136154264580957
besides	Expansion	Conjunction	1	1940	78.14	-0.107633869377011
beyond	Expansion	Conjunction	1	1940	142.67	-0.0840589571544092
but	Expansion	Conjunction	0.0113	1940	0.6247450323	-0.135952718466987
but	Expansion	Exception	8e-04	1940	0.0031313088	-0.136179814220402
by	Expansion	Level-of-detail	0.0046	1940	0.0841209452	-0.136150226066535
by	Expansion	Manner	0.468	1940	870.72334128	0.181922657816119
except	Expansion	Exception	1	1940	208.87	-0.0598739395015925
finally	Expansion	Conjunction	0.5625	1940	56.15578125	-0.115665421016772
for	Expansion	Level-of-detail	0.0166	1940	2.18567303	-0.135382460594191
from	Expansion	Manner	0.0714	1940	19.2717672084	-0.12914035350473
from	Expansion	Substitution	0.1428	1940	77.0870688336	-0.108018539450223
further	Expansion	Conjunction	1	1940	147.78	-0.0821921076044712
furthermore	Expansion	Conjunction	1	1940	22.99	-0.12778196187781
if	Expansion	Level-of-detail	4e-04	1940	0.000417288	-0.136180805740659
in	Expansion	Instantiation	0.0125	1940	2.6600265625	-0.135209163788191
in	Expansion	Level-of-detail	0.24375	1940	1011.47510039063	0.233343862933272
in	Expansion	Manner	0.1625	1940	449.5444890625	0.0280522956428064
indeed	Expansion	Conjunction	0.5242718	1940	31.9415875451856	-0.124511655188972
indeed	Expansion	Equivalence	0.01941748	1940	0.043815647519052	-0.136164950905446
indeed	Expansion	Instantiation	0.01941748	1940	0.043815647519052	-0.136164950905446
indeed	Expansion	Level-of-detail	0.368932	1940	15.817438464715	-0.130402332381537
instead	Expansion	Substitution	1	1940	153.18	-0.0802193116025798
like	Expansion	Instantiation	0.2	1940	2.7664	-0.135170302104449
likewise	Expansion	Conjunction	1	1940	18.21	-0.129528251672076
meanwhile	Expansion	Conjunction	0.140625	1940	0.9432861328125	-0.135836345020778
moreover	Expansion	Conjunction	1	1940	38.1	-0.122261786398443
nor	Expansion	Disjunction	0.02941176	1940	0.15760375579516	-0.136123380400804
nor	Expansion	Conjunction	0.9117647	1940	151.45725583118	-0.080848686196752
only	Expansion	Exception	0.4285714	1940	280.667717679675	-0.0336438931342981
only	Expansion	Level-of-detail	0.1428571	1940	31.1852874112681	-0.124787956277939
or	Expansion	Conjunction	0.1994382	1940	118.789418560904	-0.092783311892537
or	Expansion	Disjunction	0.7247191	1940	1568.55762958898	0.436864267808466
or	Expansion	Equivalence	0.01685393	1940	0.848327286873129	-0.135871036582188
otherwise	Expansion	Exception	0.7894737	1940	33.9369819668975	-0.123782672570944
plus	Expansion	Conjunction	1	1940	26.86	-0.126368124743121
rather	Expansion	Substitution	1	1940	254.24	-0.0432987997597753
separately	Expansion	Conjunction	0.9864865	1940	7.45437200846604	-0.133457633134952
specifically	Expansion	Level-of-detail	1	1940	15.8	-0.130408703221069
then	Expansion	Conjunction	0.03244838	1940	1.84224398990967	-0.135507926415899
thereby	Expansion	Manner	0.25	1940	1.05125	-0.135796902301235
ultimately	Expansion	Conjunction	0.05555556	1940	0.044259266340741	-0.136164788837032
when	Expansion	Manner	0.001862197	1940	0.00834603922181589	-0.136177909109416
when	Expansion	Level-of-detail	0.001862197	1940	0.00834603922181589	-0.136177909109416
while	Expansion	Conjunction	0.01369863	1940	0.124837678118746	-0.136135350916922
with	Expansion	Instantiation	0.02356902	1940	3.55573053780921	-0.134881933932382
with	Expansion	Level-of-detail	0.3872054	1940	959.684769631759	0.214423167107767
with	Expansion	Manner	0.01683502	1940	1.81414946512401	-0.135518190261486
without	Expansion	Level-of-detail	0.006734007	1940	0.0261905268454349	-0.136171389936483
without	Expansion	Manner	0.2087542	1940	25.1690921991482	-0.126985868474433
yet	Expansion	Conjunction	0.01960784	1940	0.16714719757017	-0.136119893870474
alongwith	Expansion	Conjunction	1	1940	54.85	-0.11614246546665
andthen	Expansion	Disjunction	1	1940	439.49	0.0243790630828878
asif	Expansion	Instantiation	0.0625	1940	1.076640625	-0.135787626278367
asif	Expansion	Manner	0.0625	1940	1.076640625	-0.135787626278367
asthough	Expansion	Manner	0.2	1940	4.1444	-0.134666873791373
asthough	Expansion	Level-of-detail	0.4	1940	16.5776	-0.130124620596796
aswell	Expansion	Conjunction	0.6666667	1940	82.6133415946669	-0.105999611893113
butalso	Expansion	Conjunction	1	1940	35.26	-0.123299330962401
forexample	Expansion	Instantiation	1	1940	68.43	-0.111181248854486
forinstance	Expansion	Instantiation	1	1940	48.18	-0.118579233861579
inaddition	Expansion	Conjunction	1	1940	48.65	-0.118407527542896
infact	Expansion	Conjunction	0.4235294	1940	14.0165307091931	-0.131060262681513
infact	Expansion	Instantiation	0.04705882	1940	0.173043572659378	-0.136117739732474
infact	Expansion	Level-of-detail	0.4117647	1940	13.2486501404983	-0.131340794480745
inparticular	Expansion	Instantiation	0.4	1940	2.5584	-0.135246291283781
inparticular	Expansion	Level-of-detail	0.6	1940	5.7564	-0.134077957651549
inshort	Expansion	Level-of-detail	1	1940	16.79	-0.130047023954055
insum	Expansion	Level-of-detail	1	1940	0.58	-0.135969065285659
insofaras	Expansion	Level-of-detail	0.5	1940	0.5925	-0.135964498628247
insteadof	Expansion	Substitution	1	1940	111.39	-0.0954865606616616
moreaccurately	Expansion	Level-of-detail	1	1940	0.99	-0.135819278922552
muchless	Expansion	Conjunction	1	1940	11.2	-0.132089233148606
notonly	Expansion	Conjunction	1	1940	139.34	-0.0852755146889089
orotherwise	Expansion	Disjunction	1	1940	6.02	-0.13398165598005
ratherthan	Expansion	Substitution	1	1940	78.76	-0.107407363169387
suchas	Expansion	Instantiation	1	1940	109.16	-0.0963012523439241
thatis	Expansion	Equivalence	0.5	1940	61.935	-0.11355408404565
thatis	Expansion	Level-of-detail	0.5	1940	61.935	-0.11355408404565
asanalternative	Expansion	Disjunction	1	1940	0.4	-0.136034825152389
asmuchas	Expansion	Conjunction	0.25	1940	2.8125	-0.135153460271914
asmuchas	Expansion	Substitution	0.25	1940	2.8125	-0.135153460271914
aswellas	Expansion	Conjunction	1	1940	119.53	-0.0925127533551068
inotherwords	Expansion	Equivalence	1	1940	21.35	-0.128381107330236
intheend	Expansion	Conjunction	0.07692308	1940	0.12698225867929	-0.136134567431745
intheend	Expansion	Level-of-detail	0.2307692	1940	1.14283993192901	-0.135763441513915
somuchas	Expansion	Substitution	1	1940	45	-0.119740991507137
notsomuchas	Expansion	Substitution	1	1940	1.82	-0.13551605287041
additionally	Expansion	Conjunction	1	1950	0.77	-0.135899652093
also	Expansion	Conjunction	0.9988	1950	580.2249495328	0.0757941271133868
alternatively	Expansion	Disjunction	0.67	1950	0.35912	-0.136049759948788
alternatively	Expansion	Substitution	0.33	1950	0.08712	-0.136149130414069
although	Expansion	Exception	0.006	1950	0.00657936	-0.136178554534917
and	Expansion	Conjunction	0.967	1950	23237.91544078	8.3533869443773
and	Expansion	Level-of-detail	6e-04	1950	0.0089463672	-0.136177689790039
and	Expansion	Manner	0.003	1950	0.22365918	-0.136099248201401
as	Expansion	Instantiation	0.0047	1950	0.1280022722	-0.13613419478756
as	Expansion	Level-of-detail	0.0085	1950	0.418658405	-0.13602800862891
as	Expansion	Manner	0.0035	1950	0.070983605	-0.136155025565095
besides	Expansion	Conjunction	1	1950	71.7	-0.109986611275563
beyond	Expansion	Conjunction	1	1950	138.24	-0.085677380541146
but	Expansion	Conjunction	0.0113	1950	0.6180527994	-0.135955163357785
but	Expansion	Exception	8e-04	1950	0.0030977664	-0.136179826474534
by	Expansion	Level-of-detail	0.0046	1950	0.0812091176	-0.136151289852062
by	Expansion	Manner	0.468	1950	840.58344864	0.170911572686929
except	Expansion	Exception	1	1950	191.02	-0.0663951262856223
finally	Expansion	Conjunction	0.5625	1950	62.7148828125	-0.113269167435568
for	Expansion	Level-of-detail	0.0166	1950	2.1498888084	-0.135395533736654
from	Expansion	Manner	0.0714	1950	18.9795521412	-0.129247109192927
from	Expansion	Substitution	0.1428	1950	75.9182085648	-0.108445562203011
further	Expansion	Conjunction	1	1950	148.7	-0.0818560016189638
furthermore	Expansion	Conjunction	1	1950	20.66	-0.128633186819366
if	Expansion	Level-of-detail	4e-04	1950	0.0004166512	-0.136180805973302
in	Expansion	Instantiation	0.0125	1950	2.6322109375	-0.135219325742596
in	Expansion	Level-of-detail	0.24375	1950	1000.89820898437	0.229479779770551
in	Expansion	Manner	0.1625	1950	444.8436484375	0.0263349253482641
indeed	Expansion	Conjunction	0.5242718	1950	29.0198159626598	-0.125579073577203
indeed	Expansion	Equivalence	0.01941748	1950	0.0398077279499312	-0.136166415129095
indeed	Expansion	Instantiation	0.01941748	1950	0.0398077279499312	-0.136166415129095
indeed	Expansion	Level-of-detail	0.368932	1950	14.3705804414819	-0.130930916774785
instead	Expansion	Substitution	1	1950	161.47	-0.0771907044070836
like	Expansion	Instantiation	0.2	1950	2.7716	-0.135168402374965
likewise	Expansion	Conjunction	1	1950	18.18	-0.129539211649865
meanwhile	Expansion	Conjunction	0.140625	1950	0.999052734375	-0.13581597166363
moreover	Expansion	Conjunction	1	1950	34.51	-0.123573330407108
nor	Expansion	Disjunction	0.02941176	1950	0.137958433361941	-0.136130557477387
nor	Expansion	Conjunction	0.9117647	1950	132.578095175128	-0.0877458589118121
only	Expansion	Exception	0.4285714	1950	277.837309893797	-0.0346779333497984
only	Expansion	Level-of-detail	0.1428571	1950	30.8707978040436	-0.1249028495816
or	Expansion	Conjunction	0.1994382	1950	114.574000937177	-0.0943233413433502
or	Expansion	Disjunction	0.7247191	1950	1512.89504991054	0.416528913244657
or	Expansion	Equivalence	0.01685393	1950	0.818223142589099	-0.135882034607278
otherwise	Expansion	Exception	0.7894737	1950	33.3137132439058	-0.124010372949615
plus	Expansion	Conjunction	1	1950	39.25	-0.121841653916559
rather	Expansion	Substitution	1	1950	268.66	-0.0380307037695394
separately	Expansion	Conjunction	0.9864865	1950	6.92886797653762	-0.133649616885539
specifically	Expansion	Level-of-detail	1	1950	17.41	-0.129820517746431
then	Expansion	Conjunction	0.03244838	1950	1.79832764083118	-0.13552397048958
thereby	Expansion	Manner	0.25	1950	1.06	-0.135793705641046
ultimately	Expansion	Conjunction	0.05555556	1950	0.0387654383012348	-0.136166795911475
when	Expansion	Manner	0.001862197	1950	0.00850413520564572	-0.1361778513518
when	Expansion	Level-of-detail	0.001862197	1950	0.00850413520564572	-0.1361778513518
while	Expansion	Conjunction	0.01369863	1950	0.114681926773729	-0.136139061143894
with	Expansion	Instantiation	0.02356902	1950	3.53365501932177	-0.134889998838791
with	Expansion	Level-of-detail	0.3872054	1950	953.726630045858	0.212246464523735
with	Expansion	Manner	0.01683502	1950	1.80288643784158	-0.135522305012448
without	Expansion	Level-of-detail	0.006734007	1950	0.0249666153564843	-0.136171837071241
without	Expansion	Manner	0.2087542	1950	23.9929134498321	-0.127415564906685
yet	Expansion	Conjunction	0.01960784	1950	0.156797335445756	-0.136123675012441
alongwith	Expansion	Conjunction	1	1950	62.42	-0.113376897738073
andthen	Expansion	Disjunction	1	1950	402.91	0.0110151968330383
asif	Expansion	Instantiation	0.0625	1950	0.8276953125	-0.135878574114883
asif	Expansion	Manner	0.0625	1950	0.8276953125	-0.135878574114883
asthough	Expansion	Manner	0.2	1950	4.2204	-0.13463910851431
asthough	Expansion	Level-of-detail	0.4	1950	16.8816	-0.130013559488542
aswell	Expansion	Conjunction	0.6666667	1950	83.1955638751113	-0.105786907117729
butalso	Expansion	Conjunction	1	1950	32.83	-0.124187089163252
forexample	Expansion	Instantiation	1	1950	69.82	-0.110673436550296
forinstance	Expansion	Instantiation	1	1950	51.46	-0.117380942956727
inaddition	Expansion	Conjunction	1	1950	46.54	-0.119178379314005
infact	Expansion	Conjunction	0.4235294	1950	17.6435367360664	-0.129735199165096
infact	Expansion	Instantiation	0.04705882	1950	0.21782142061398	-0.136101380925174
infact	Expansion	Level-of-detail	0.4117647	1950	16.6769545408166	-0.130088323144779
inparticular	Expansion	Instantiation	0.4	1950	2.4624	-0.135281363212703
inparticular	Expansion	Level-of-detail	0.6	1950	5.5404	-0.134156869491625
inshort	Expansion	Level-of-detail	1	1950	16.4	-0.130189503665303
insum	Expansion	Level-of-detail	1	1950	0.66	-0.135939838678223
insofaras	Expansion	Level-of-detail	0.5	1950	0.925	-0.135843025541094
insteadof	Expansion	Substitution	1	1950	106.9	-0.0971269040039749
moreaccurately	Expansion	Level-of-detail	1	1950	1.54	-0.135618345996434
muchless	Expansion	Conjunction	1	1950	12.84	-0.13149008769618
notonly	Expansion	Conjunction	1	1950	134.22	-0.0871460175647763
orotherwise	Expansion	Disjunction	1	1950	5.58	-0.134142402320945
ratherthan	Expansion	Substitution	1	1950	87.05	-0.104378755973891
suchas	Expansion	Instantiation	1	1950	102.86	-0.0986028476794641
thatis	Expansion	Equivalence	0.5	1950	61.25	-0.113804336871816
thatis	Expansion	Level-of-detail	0.5	1950	61.25	-0.113804336871816
asanalternative	Expansion	Disjunction	1	1950	0.94	-0.135837545552199
asmuchas	Expansion	Conjunction	0.25	1950	2.75	-0.135176293558973
asmuchas	Expansion	Substitution	0.25	1950	2.75	-0.135176293558973
aswellas	Expansion	Conjunction	1	1950	114.79	-0.0942444298456559
inotherwords	Expansion	Equivalence	1	1950	20.97	-0.128519933715554
intheend	Expansion	Conjunction	0.07692308	1950	0.147218946688758	-0.136127174310042
intheend	Expansion	Level-of-detail	0.2307692	1950	1.32497006087576	-0.135696903441654
somuchas	Expansion	Substitution	1	1950	44	-0.12010632410008
notsomuchas	Expansion	Substitution	1	1950	1.26	-0.135720639122458
additionally	Expansion	Conjunction	1	1960	1.1	-0.135779092337329
also	Expansion	Conjunction	0.9988	1960	645.847172256	0.0997680638955267
alternatively	Expansion	Disjunction	0.67	1960	0.525213	-0.135989080762428
alternatively	Expansion	Substitution	0.33	1960	0.127413	-0.136134410067901
although	Expansion	Exception	0.006	1960	0.00664416	-0.136178530861365
and	Expansion	Conjunction	0.967	1960	22549.40005919	8.10184983473999
and	Expansion	Level-of-detail	6e-04	1960	0.0086812956	-0.136177786629334
and	Expansion	Manner	0.003	1960	0.21703239	-0.136101669183774
as	Expansion	Instantiation	0.0047	1960	0.1253773175	-0.136135153769067
as	Expansion	Level-of-detail	0.0085	1960	0.4100729375	-0.136031145180013
as	Expansion	Manner	0.0035	1960	0.0695279375	-0.136155557367877
besides	Expansion	Conjunction	1	1960	76.13	-0.108368187888826
beyond	Expansion	Conjunction	1	1960	133.37	-0.0874565502687777
but	Expansion	Conjunction	0.0113	1960	0.6245930812	-0.135952773979677
but	Expansion	Exception	8e-04	1960	0.0031305472	-0.13617981449864
by	Expansion	Level-of-detail	0.0046	1960	0.0791348028	-0.136152047666867
by	Expansion	Manner	0.468	1960	819.11252592	0.163067544816756
except	Expansion	Exception	1	1960	181.75	-0.0697817594222026
finally	Expansion	Conjunction	0.5625	1960	60.8733984375	-0.113941921697151
for	Expansion	Level-of-detail	0.0166	1960	2.1314483332	-0.135402270643274
from	Expansion	Manner	0.0714	1960	18.7073720568	-0.129346545448908
from	Expansion	Substitution	0.1428	1960	74.8294882272	-0.108843307226936
further	Expansion	Conjunction	1	1960	152.63	-0.0804202445286984
furthermore	Expansion	Conjunction	1	1960	19.44	-0.129078892582757
if	Expansion	Level-of-detail	4e-04	1960	0.000429416	-0.136180801309905
in	Expansion	Instantiation	0.0125	1960	2.5901046875	-0.135234708528088
in	Expansion	Level-of-detail	0.24375	1960	984.887307421875	0.22363047558737
in	Expansion	Manner	0.1625	1960	437.7276921875	0.0237352346001837
indeed	Expansion	Conjunction	0.5242718	1960	36.0425124756922	-0.123013453650646
indeed	Expansion	Equivalence	0.01941748	1960	0.049441062379944	-0.136162895758049
indeed	Expansion	Instantiation	0.01941748	1960	0.049441062379944	-0.136162895758049
indeed	Expansion	Level-of-detail	0.368932	1960	17.8482119084251	-0.129660424653667
instead	Expansion	Substitution	1	1960	158.54	-0.0782611289044061
like	Expansion	Instantiation	0.2	1960	2.8612	-0.135135668574638
likewise	Expansion	Conjunction	1	1960	11.13	-0.132114806430112
meanwhile	Expansion	Conjunction	0.140625	1960	0.85291259765625	-0.13586936141871
moreover	Expansion	Conjunction	1	1960	33.89	-0.123799836614732
nor	Expansion	Disjunction	0.02941176	1960	0.13321795044983	-0.136132289330301
nor	Expansion	Conjunction	0.9117647	1960	128.022489697578	-0.0894101700733502
only	Expansion	Exception	0.4285714	1960	282.522819473144	-0.032966163985917
only	Expansion	Level-of-detail	0.1428571	1960	31.3914097365742	-0.124712653074372
or	Expansion	Conjunction	0.1994382	1960	113.504435170976	-0.0947140885780395
or	Expansion	Disjunction	0.7247191	1960	1498.77194397024	0.41136928233108
or	Expansion	Equivalence	0.01685393	1960	0.810584904810296	-0.135884825104491
otherwise	Expansion	Exception	0.7894737	1960	37.3462618816621	-0.122537151499615
plus	Expansion	Conjunction	1	1960	38.46	-0.122130266664984
rather	Expansion	Substitution	1	1960	265.81	-0.0390719016594265
separately	Expansion	Conjunction	0.9864865	1960	8.32048050553324	-0.133141215471949
specifically	Expansion	Level-of-detail	1	1960	19.37	-0.129104465864263
then	Expansion	Conjunction	0.03244838	1960	1.84012766620677	-0.135508699577924
thereby	Expansion	Manner	0.25	1960	1.00625	-0.135813342267917
ultimately	Expansion	Conjunction	0.05555556	1960	0.048333341066667	-0.136163300444748
when	Expansion	Manner	0.001862197	1960	0.00797144987824718	-0.136178045959112
when	Expansion	Level-of-detail	0.001862197	1960	0.00797144987824718	-0.136178045959112
while	Expansion	Conjunction	0.01369863	1960	0.112355036221655	-0.136139911232853
with	Expansion	Instantiation	0.02356902	1960	3.4784551131291	-0.134910165163651
with	Expansion	Level-of-detail	0.3872054	1960	938.828282520669	0.206803612591794
with	Expansion	Manner	0.01683502	1960	1.77472320127753	-0.135532593960687
without	Expansion	Level-of-detail	0.006734007	1960	0.0239186496466048	-0.136172219927271
without	Expansion	Manner	0.2087542	1960	22.9858185666644	-0.127783489491692
yet	Expansion	Conjunction	0.01960784	1960	0.154867309150638	-0.136124380113952
alongwith	Expansion	Conjunction	1	1960	66.99	-0.111707327788324
andthen	Expansion	Disjunction	1	1960	391.45	0.0068284853179132
asif	Expansion	Instantiation	0.0625	1960	0.899609375	-0.135852301563961
asif	Expansion	Manner	0.0625	1960	0.899609375	-0.135852301563961
asthough	Expansion	Manner	0.2	1960	3.5684	-0.134877305364908
asthough	Expansion	Level-of-detail	0.4	1960	14.2736	-0.130966346890937
aswell	Expansion	Conjunction	0.6666667	1960	83.0222305244447	-0.105850231440171
butalso	Expansion	Conjunction	1	1960	39.11	-0.121892800479571
forexample	Expansion	Instantiation	1	1960	92.26	-0.102475373164658
forinstance	Expansion	Instantiation	1	1960	56.42	-0.11556889329573
inaddition	Expansion	Conjunction	1	1960	48.86	-0.118330807698378
infact	Expansion	Conjunction	0.4235294	1960	20.7880182222727	-0.12858641759028
infact	Expansion	Instantiation	0.04705882	1960	0.256642176036541	-0.136087198437936
infact	Expansion	Level-of-detail	0.4117647	1960	19.6491689887682	-0.129002476333727
inparticular	Expansion	Instantiation	0.4	1960	2.8624	-0.135135230175526
inparticular	Expansion	Level-of-detail	0.6	1960	6.4404	-0.133828070157977
inshort	Expansion	Level-of-detail	1	1960	16.79	-0.130047023954055
insum	Expansion	Level-of-detail	1	1960	1.37	-0.135680452537234
insofaras	Expansion	Level-of-detail	0.5	1960	0.945	-0.135835718889235
insteadof	Expansion	Substitution	1	1960	97.52	-0.100553723725779
moreaccurately	Expansion	Level-of-detail	1	1960	1.89	-0.135490479588904
muchless	Expansion	Conjunction	1	1960	13.87	-0.131113795125448
notonly	Expansion	Conjunction	1	1960	131.24	-0.088234708691746
orotherwise	Expansion	Disjunction	1	1960	5.43	-0.134197202209886
ratherthan	Expansion	Substitution	1	1960	93.81	-0.101909107645597
suchas	Expansion	Instantiation	1	1960	115.2	-0.0940946434825493
thatis	Expansion	Equivalence	0.5	1960	63.455	-0.112998778504377
thatis	Expansion	Level-of-detail	0.5	1960	63.455	-0.112998778504377
asanalternative	Expansion	Disjunction	1	1960	1.34	-0.135691412515022
asmuchas	Expansion	Conjunction	0.25	1960	2.64	-0.135216480144197
asmuchas	Expansion	Substitution	0.25	1960	2.64	-0.135216480144197
aswellas	Expansion	Conjunction	1	1960	115.92	-0.0938316040156304
inotherwords	Expansion	Equivalence	1	1960	19.92	-0.128903532938144
intheend	Expansion	Conjunction	0.07692308	1960	0.125976341439053	-0.136134934926098
intheend	Expansion	Level-of-detail	0.2307692	1960	1.13378667990535	-0.135766748961952
somuchas	Expansion	Substitution	1	1960	42.24	-0.12074930946366
notsomuchas	Expansion	Substitution	1	1960	1.1	-0.135779092337329
additionally	Expansion	Conjunction	1	1970	1.49	-0.135636612626081
also	Expansion	Conjunction	0.9988	1970	687.197751944	0.114874778392634
alternatively	Expansion	Disjunction	0.67	1970	0.794553	-0.135890682081845
alternatively	Expansion	Substitution	0.33	1970	0.192753	-0.136110539236278
although	Expansion	Exception	0.006	1970	0.00700164	-0.13617840026227
and	Expansion	Conjunction	0.967	1970	22417.66472087	8.05372262200934
and	Expansion	Level-of-detail	6e-04	1970	0.0086305788	-0.136177805157834
and	Expansion	Manner	0.003	1970	0.21576447	-0.136102132396276
as	Expansion	Instantiation	0.0047	1970	0.1234490814	-0.136135858216561
as	Expansion	Level-of-detail	0.0085	1970	0.403766235	-0.13603344922399
as	Expansion	Manner	0.0035	1970	0.068458635	-0.136155948018932
besides	Expansion	Conjunction	1	1970	74.89	-0.108821200304076
beyond	Expansion	Conjunction	1	1970	132.16	-0.0878986027062385
but	Expansion	Conjunction	0.0113	1970	0.612184167	-0.135957307360477
but	Expansion	Exception	8e-04	1970	0.003068352	-0.136179837220573
by	Expansion	Level-of-detail	0.0046	1970	0.0778008764	-0.136152534993657
by	Expansion	Manner	0.468	1970	805.30525296	0.158023297984809
except	Expansion	Exception	1	1970	174.23	-0.0725290605211328
finally	Expansion	Conjunction	0.5625	1970	64.3475390625	-0.112672704894371
for	Expansion	Level-of-detail	0.0166	1970	2.1346778964	-0.135401090778576
from	Expansion	Manner	0.0714	1970	18.6023031012	-0.129384930562895
from	Expansion	Substitution	0.1428	1970	74.4092124048	-0.108996847682885
further	Expansion	Conjunction	1	1970	140.1	-0.0849978619182723
furthermore	Expansion	Conjunction	1	1970	15.64	-0.13046715643594
if	Expansion	Level-of-detail	4e-04	1970	0.000422904	-0.136180803688951
in	Expansion	Instantiation	0.0125	1970	2.56240625	-0.13524482767008
in	Expansion	Level-of-detail	0.24375	1970	974.3549765625	0.219782671844783
in	Expansion	Manner	0.1625	1970	433.04665625	0.0220250996034781
indeed	Expansion	Conjunction	0.5242718	1970	36.4300663732803	-0.122871867580335
indeed	Expansion	Equivalence	0.01941748	1970	0.04997268670661	-0.136162701538355
indeed	Expansion	Instantiation	0.01941748	1970	0.04997268670661	-0.136162701538355
indeed	Expansion	Level-of-detail	0.368932	1970	18.040128165505	-0.12959031138984
instead	Expansion	Substitution	1	1970	153.18	-0.0802193116025798
like	Expansion	Instantiation	0.2	1970	2.8972	-0.135122516601292
likewise	Expansion	Conjunction	1	1970	10.13	-0.132480139023055
meanwhile	Expansion	Conjunction	0.140625	1970	0.908876953125	-0.135848915815615
moreover	Expansion	Conjunction	1	1970	35.14	-0.123343170873554
nor	Expansion	Disjunction	0.02941176	1970	0.128572623216612	-0.136133986419745
nor	Expansion	Conjunction	0.9117647	1970	123.558328855526	-0.0910410735290909
only	Expansion	Exception	0.4285714	1970	268.50853562743	-0.038086038641509
only	Expansion	Level-of-detail	0.1428571	1970	29.834267813717	-0.125281527770629
or	Expansion	Conjunction	0.1994382	1970	115.30388311679	-0.0940566915941294
or	Expansion	Disjunction	0.7247191	1970	1522.5327960617	0.420049896036183
or	Expansion	Equivalence	0.01685393	1970	0.823435551039863	-0.135880130344583
