Phrase	Year	Frequency	Corpus	sense	class	weight	Weighted_Frequency
beyond	1805	0.000105138269386121	eng_2019	Expansion	Conjunction	1	0.000105138269386121
beyond	1857	0.000129192113360789	eng_2019	Expansion	Conjunction	1	0.000129192113360789
beyond	1911	9.94747596061123e-05	eng_2019	Expansion	Conjunction	1	9.94747596061123e-05
beyond	1889	0.000117929301008449	eng_2019	Expansion	Conjunction	1	0.000117929301008449
beyond	1918	9.37020231503993e-05	eng_2019	Expansion	Conjunction	1	9.37020231503993e-05
beyond	1808	0.000104965008046877	eng_2019	Expansion	Conjunction	1	0.000104965008046877
beyond	1851	0.000127324824071755	eng_2019	Expansion	Conjunction	1	0.000127324824071755
beyond	1840	0.000125563639033187	eng_2019	Expansion	Conjunction	1	0.000125563639033187
beyond	1856	0.00012904940896468	eng_2019	Expansion	Conjunction	1	0.00012904940896468
beyond	1910	0.00010057079219093	eng_2019	Expansion	Conjunction	1	0.00010057079219093
beyond	1888	0.000118593314255122	eng_2019	Expansion	Conjunction	1	0.000118593314255122
beyond	1920	9.31546081639161e-05	eng_2019	Expansion	Conjunction	1	9.31546081639161e-05
beyond	1861	0.000129628465011982	eng_2019	Expansion	Conjunction	1	0.000129628465011982
beyond	1915	9.5524698346188e-05	eng_2019	Expansion	Conjunction	1	9.5524698346188e-05
beyond	1893	0.000116053728561383	eng_2019	Expansion	Conjunction	1	0.000116053728561383
beyond	1812	0.000107351619850046	eng_2019	Expansion	Conjunction	1	0.000107351619850046
beyond	1801	0.00010780267912196	eng_2019	Expansion	Conjunction	1	0.00010780267912196
beyond	1936	8.5268343225055e-05	eng_2019	Expansion	Conjunction	1	8.5268343225055e-05
beyond	1833	0.000126413483355593	eng_2019	Expansion	Conjunction	1	0.000126413483355593
beyond	1817	0.000114877784134088	eng_2019	Expansion	Conjunction	1	0.000114877784134088
beyond	1871	0.000124159149501273	eng_2019	Expansion	Conjunction	1	0.000124159149501273
beyond	1941	8.35124498865168e-05	eng_2019	Expansion	Conjunction	1	8.35124498865168e-05
beyond	1854	0.000128142225938583	eng_2019	Expansion	Conjunction	1	0.000128142225938583
beyond	1865	0.00013009127620275	eng_2019	Expansion	Conjunction	1	0.00013009127620275
beyond	1919	9.33187839109451e-05	eng_2019	Expansion	Conjunction	1	9.33187839109451e-05
beyond	1897	0.000113344994523296	eng_2019	Expansion	Conjunction	1	0.000113344994523296
beyond	1957	8.48144980929127e-05	eng_2019	Expansion	Conjunction	1	8.48144980929127e-05
beyond	1870	0.000124070191564637	eng_2019	Expansion	Conjunction	1	0.000124070191564637
beyond	1940	8.33698255259411e-05	eng_2019	Expansion	Conjunction	1	8.33698255259411e-05
beyond	1837	0.000127151984738053	eng_2019	Expansion	Conjunction	1	0.000127151984738053
beyond	1902	0.000108651975876585	eng_2019	Expansion	Conjunction	1	0.000108651975876585
beyond	1875	0.000124519322915668	eng_2019	Expansion	Conjunction	1	0.000124519322915668
beyond	1896	0.000114001157011704	eng_2019	Expansion	Conjunction	1	0.000114001157011704
beyond	1842	0.000124786279879377	eng_2019	Expansion	Conjunction	1	0.000124786279879377
beyond	1858	0.000128649497388064	eng_2019	Expansion	Conjunction	1	0.000128649497388064
beyond	1912	9.82281438025114e-05	eng_2019	Expansion	Conjunction	1	9.82281438025114e-05
beyond	1890	0.000117251990429525	eng_2019	Expansion	Conjunction	1	0.000117251990429525
beyond	1901	0.000109724252459793	eng_2019	Expansion	Conjunction	1	0.000109724252459793
beyond	1874	0.000124228771060838	eng_2019	Expansion	Conjunction	1	0.000124228771060838
beyond	1852	0.000127606127145035	eng_2019	Expansion	Conjunction	1	0.000127606127145035
beyond	1841	0.00012549727606321	eng_2019	Expansion	Conjunction	1	0.00012549727606321
beyond	1906	0.000105162666711424	eng_2019	Expansion	Conjunction	1	0.000105162666711424
beyond	1803	0.000107759268887873	eng_2019	Expansion	Conjunction	1	0.000107759268887873
beyond	1938	8.40068834284986e-05	eng_2019	Expansion	Conjunction	1	8.40068834284986e-05
beyond	1921	9.28157200438104e-05	eng_2019	Expansion	Conjunction	1	9.28157200438104e-05
beyond	1862	0.000130119982973806	eng_2019	Expansion	Conjunction	1	0.000130119982973806
beyond	1916	9.46845695060412e-05	eng_2019	Expansion	Conjunction	1	9.46845695060412e-05
beyond	1894	0.000115059735045569	eng_2019	Expansion	Conjunction	1	0.000115059735045569
beyond	1813	0.000107468154705462	eng_2019	Expansion	Conjunction	1	0.000107468154705462
beyond	1802	0.000108175759426861	eng_2019	Expansion	Conjunction	1	0.000108175759426861
beyond	1937	8.4886968709595e-05	eng_2019	Expansion	Conjunction	1	8.4886968709595e-05
beyond	1834	0.000125974096590653	eng_2019	Expansion	Conjunction	1	0.000125974096590653
beyond	1818	0.000114630206163773	eng_2019	Expansion	Conjunction	1	0.000114630206163773
beyond	1872	0.000124367216942898	eng_2019	Expansion	Conjunction	1	0.000124367216942898
beyond	1942	8.34844831842929e-05	eng_2019	Expansion	Conjunction	1	8.34844831842929e-05
beyond	1953	8.50273416810004e-05	eng_2019	Expansion	Conjunction	1	8.50273416810004e-05
beyond	1866	0.00012876615593476	eng_2019	Expansion	Conjunction	1	0.00012876615593476
beyond	2002	9.5524820998045e-05	eng_2019	Expansion	Conjunction	1	9.5524820998045e-05
beyond	1898	0.000112282531128065	eng_2019	Expansion	Conjunction	1	0.000112282531128065
beyond	1958	8.50026377260552e-05	eng_2019	Expansion	Conjunction	1	8.50026377260552e-05
beyond	1969	8.75304779453602e-05	eng_2019	Expansion	Conjunction	1	8.75304779453602e-05
beyond	2007	0.000103497117899159	eng_2019	Expansion	Conjunction	1	0.000103497117899159
beyond	1811	0.00010566328169911	eng_2019	Expansion	Conjunction	1	0.00010566328169911
beyond	1903	0.000107961387714438	eng_2019	Expansion	Conjunction	1	0.000107961387714438
beyond	2001	9.4215313895672e-05	eng_2019	Expansion	Conjunction	1	9.4215313895672e-05
beyond	1946	8.53275819931046e-05	eng_2019	Expansion	Conjunction	1	8.53275819931046e-05
beyond	1881	0.000123080295452382	eng_2019	Expansion	Conjunction	1	0.000123080295452382
beyond	1908	0.000103233744864286	eng_2019	Expansion	Conjunction	1	0.000103233744864286
beyond	2006	0.0001018293166583	eng_2019	Expansion	Conjunction	1	0.0001018293166583
beyond	1810	0.000104366207129455	eng_2019	Expansion	Conjunction	1	0.000104366207129455
beyond	1962	8.56212749827786e-05	eng_2019	Expansion	Conjunction	1	8.56212749827786e-05
beyond	1973	8.44311310044889e-05	eng_2019	Expansion	Conjunction	1	8.44311310044889e-05
beyond	1853	0.000128406289150007	eng_2019	Expansion	Conjunction	1	0.000128406289150007
beyond	1815	0.000111817588081716	eng_2019	Expansion	Conjunction	1	0.000111817588081716
beyond	1907	0.000104403568132381	eng_2019	Expansion	Conjunction	1	0.000104403568132381
beyond	1869	0.000124431708952345	eng_2019	Expansion	Conjunction	1	0.000124431708952345
beyond	1939	8.38101737567091e-05	eng_2019	Expansion	Conjunction	1	8.38101737567091e-05
beyond	1950	8.55565428667303e-05	eng_2019	Expansion	Conjunction	1	8.55565428667303e-05
beyond	1820	0.000116227530400335	eng_2019	Expansion	Conjunction	1	0.000116227530400335
beyond	1917	9.45112115005031e-05	eng_2019	Expansion	Conjunction	1	9.45112115005031e-05
beyond	1814	0.000109729251042674	eng_2019	Expansion	Conjunction	1	0.000109729251042674
beyond	1955	8.49478206613899e-05	eng_2019	Expansion	Conjunction	1	8.49478206613899e-05
beyond	1868	0.000126402051786759	eng_2019	Expansion	Conjunction	1	0.000126402051786759
beyond	2004	9.82754780644817e-05	eng_2019	Expansion	Conjunction	1	9.82754780644817e-05
beyond	1835	0.000126564871087404	eng_2019	Expansion	Conjunction	1	0.000126564871087404
beyond	1819	0.000115188621358746	eng_2019	Expansion	Conjunction	1	0.000115188621358746
beyond	1873	0.000124414512746236	eng_2019	Expansion	Conjunction	1	0.000124414512746236
beyond	1943	8.40951387155136e-05	eng_2019	Expansion	Conjunction	1	8.40951387155136e-05
beyond	1954	8.48713804901178e-05	eng_2019	Expansion	Conjunction	1	8.48713804901178e-05
beyond	1867	0.000127521884028933	eng_2019	Expansion	Conjunction	1	0.000127521884028933
beyond	2003	9.68997597478197e-05	eng_2019	Expansion	Conjunction	1	9.68997597478197e-05
beyond	1899	0.000111405708594248	eng_2019	Expansion	Conjunction	1	0.000111405708594248
beyond	1959	8.54359428298527e-05	eng_2019	Expansion	Conjunction	1	8.54359428298527e-05
beyond	1970	8.703295523966e-05	eng_2019	Expansion	Conjunction	1	8.703295523966e-05
beyond	2008	0.000104520109224333	eng_2019	Expansion	Conjunction	1	0.000104520109224333
beyond	1877	0.000124313231416246	eng_2019	Expansion	Conjunction	1	0.000124313231416246
beyond	1904	0.000106910208290044	eng_2019	Expansion	Conjunction	1	0.000106910208290044
beyond	1975	8.27745451325817e-05	eng_2019	Expansion	Conjunction	1	8.27745451325817e-05
beyond	1947	8.5573440758578e-05	eng_2019	Expansion	Conjunction	1	8.5573440758578e-05
beyond	1882	0.000122515512755074	eng_2019	Expansion	Conjunction	1	0.000122515512755074
beyond	2018	0.000112642991007306	eng_2019	Expansion	Conjunction	1	0.000112642991007306
beyond	1980	8.10389267696467e-05	eng_2019	Expansion	Conjunction	1	8.10389267696467e-05
beyond	1952	8.48828245320224e-05	eng_2019	Expansion	Conjunction	1	8.48828245320224e-05
beyond	1963	8.58575845735946e-05	eng_2019	Expansion	Conjunction	1	8.58575845735946e-05
beyond	1974	8.36071090556548e-05	eng_2019	Expansion	Conjunction	1	8.36071090556548e-05
beyond	1985	8.13118427426421e-05	eng_2019	Expansion	Conjunction	1	8.13118427426421e-05
beyond	1996	8.66011240369906e-05	eng_2019	Expansion	Conjunction	1	8.66011240369906e-05
beyond	1968	8.78199238546326e-05	eng_2019	Expansion	Conjunction	1	8.78199238546326e-05
beyond	1979	8.11769880653758e-05	eng_2019	Expansion	Conjunction	1	8.11769880653758e-05
beyond	1951	8.52030976342836e-05	eng_2019	Expansion	Conjunction	1	8.52030976342836e-05
beyond	1886	0.000119492483333618	eng_2019	Expansion	Conjunction	1	0.000119492483333618
beyond	2011	0.000106538608503927	eng_2019	Expansion	Conjunction	1	0.000106538608503927
beyond	2000	9.27006206308891e-05	eng_2019	Expansion	Conjunction	1	9.27006206308891e-05
beyond	1945	8.52473905459712e-05	eng_2019	Expansion	Conjunction	1	8.52473905459712e-05
beyond	1956	8.47461986787883e-05	eng_2019	Expansion	Conjunction	1	8.47461986787883e-05
beyond	1967	8.76015245531952e-05	eng_2019	Expansion	Conjunction	1	8.76015245531952e-05
beyond	2005	0.000100105670363908	eng_2019	Expansion	Conjunction	1	0.000100105670363908
beyond	1885	0.000120887837381036	eng_2019	Expansion	Conjunction	1	0.000120887837381036
beyond	1961	8.5376001412182e-05	eng_2019	Expansion	Conjunction	1	8.5376001412182e-05
beyond	1999	9.13621791239296e-05	eng_2019	Expansion	Conjunction	1	9.13621791239296e-05
beyond	1944	8.44343740027398e-05	eng_2019	Expansion	Conjunction	1	8.44343740027398e-05
beyond	1879	0.000123627926638749	eng_2019	Expansion	Conjunction	1	0.000123627926638749
beyond	1966	8.72059348954021e-05	eng_2019	Expansion	Conjunction	1	8.72059348954021e-05
beyond	1977	8.18272996444388e-05	eng_2019	Expansion	Conjunction	1	8.18272996444388e-05
beyond	1900	0.000110564133917381	eng_2019	Expansion	Conjunction	1	0.000110564133917381
beyond	1960	8.52649152095962e-05	eng_2019	Expansion	Conjunction	1	8.52649152095962e-05
beyond	1971	8.65046230111537e-05	eng_2019	Expansion	Conjunction	1	8.65046230111537e-05
beyond	2009	0.000104838118464353	eng_2019	Expansion	Conjunction	1	0.000104838118464353
beyond	1878	0.000123620557133108	eng_2019	Expansion	Conjunction	1	0.000123620557133108
beyond	1905	0.000106356049530275	eng_2019	Expansion	Conjunction	1	0.000106356049530275
beyond	1976	8.21552145810399e-05	eng_2019	Expansion	Conjunction	1	8.21552145810399e-05
beyond	1948	8.54181240096555e-05	eng_2019	Expansion	Conjunction	1	8.54181240096555e-05
beyond	1883	0.000122170627167049	eng_2019	Expansion	Conjunction	1	0.000122170627167049
beyond	2019	0.000112915451609297	eng_2019	Expansion	Conjunction	1	0.000112915451609297
beyond	1981	8.08392235610102e-05	eng_2019	Expansion	Conjunction	1	8.08392235610102e-05
beyond	1992	8.29309532751462e-05	eng_2019	Expansion	Conjunction	1	8.29309532751462e-05
beyond	1964	8.61339639024144e-05	eng_2019	Expansion	Conjunction	1	8.61339639024144e-05
beyond	2013	0.00010810202781743	eng_2019	Expansion	Conjunction	1	0.00010810202781743
beyond	1986	8.12276048236527e-05	eng_2019	Expansion	Conjunction	1	8.12276048236527e-05
beyond	1997	8.81452631022382e-05	eng_2019	Expansion	Conjunction	1	8.81452631022382e-05
beyond	1880	0.000122904335772286	eng_2019	Expansion	Conjunction	1	0.000122904335772286
beyond	2016	0.00011133176511586	eng_2019	Expansion	Conjunction	1	0.00011133176511586
beyond	1876	0.000124782543155431	eng_2019	Expansion	Conjunction	1	0.000124782543155431
beyond	2012	0.000107355606035396	eng_2019	Expansion	Conjunction	1	0.000107355606035396
beyond	1989	8.22570759087934e-05	eng_2019	Expansion	Conjunction	1	8.22570759087934e-05
beyond	2010	0.000105670661598976	eng_2019	Expansion	Conjunction	1	0.000105670661598976
beyond	1972	8.56675064174591e-05	eng_2019	Expansion	Conjunction	1	8.56675064174591e-05
beyond	2017	0.000112068070545016	eng_2019	Expansion	Conjunction	1	0.000112068070545016
beyond	1994	8.46417554255043e-05	eng_2019	Expansion	Conjunction	1	8.46417554255043e-05
beyond	1990	8.24123375683225e-05	eng_2019	Expansion	Conjunction	1	8.24123375683225e-05
beyond	1982	8.08829624604966e-05	eng_2019	Expansion	Conjunction	1	8.08829624604966e-05
beyond	1949	8.57304839883e-05	eng_2019	Expansion	Conjunction	1	8.57304839883e-05
beyond	1984	8.11103330176723e-05	eng_2019	Expansion	Conjunction	1	8.11103330176723e-05
beyond	2014	0.000108858539273829	eng_2019	Expansion	Conjunction	1	0.000108858539273829
beyond	1987	8.1442849477753e-05	eng_2019	Expansion	Conjunction	1	8.1442849477753e-05
beyond	1993	8.37931636072296e-05	eng_2019	Expansion	Conjunction	1	8.37931636072296e-05
beyond	1978	8.13782722356596e-05	eng_2019	Expansion	Conjunction	1	8.13782722356596e-05
beyond	1884	0.000121281495791793	eng_2019	Expansion	Conjunction	1	0.000121281495791793
beyond	2015	0.000109880342539067	eng_2019	Expansion	Conjunction	1	0.000109880342539067
beyond	1998	8.95165992135714e-05	eng_2019	Expansion	Conjunction	1	8.95165992135714e-05
beyond	1983	8.10466891769985e-05	eng_2019	Expansion	Conjunction	1	8.10466891769985e-05
beyond	1965	8.67151195831996e-05	eng_2019	Expansion	Conjunction	1	8.67151195831996e-05
beyond	1988	8.18809109789852e-05	eng_2019	Expansion	Conjunction	1	8.18809109789852e-05
beyond	1995	8.54870023821215e-05	eng_2019	Expansion	Conjunction	1	8.54870023821215e-05
beyond	1991	8.26521396187932e-05	eng_2019	Expansion	Conjunction	1	8.26521396187932e-05
but	1828	0.00312465991425727	eng_2019	Expansion	Conjunction	0.0113	3.53086570311071e-05
but	1828	0.00312465991425727	eng_2019	Expansion	Exception	8e-04	2.49972793140582e-06
but	1824	0.0031478563323617	eng_2019	Expansion	Conjunction	0.0113	3.55707765556872e-05
but	1824	0.0031478563323617	eng_2019	Expansion	Exception	8e-04	2.51828506588936e-06
but	1831	0.00306014374031552	eng_2019	Expansion	Conjunction	0.0113	3.45796242655654e-05
but	1831	0.00306014374031552	eng_2019	Expansion	Exception	8e-04	2.44811499225242e-06
but	1854	0.00293693664882864	eng_2019	Expansion	Conjunction	0.0113	3.31873841317636e-05
but	1854	0.00293693664882864	eng_2019	Expansion	Exception	8e-04	2.34954931906291e-06
but	1836	0.0031084040778556	eng_2019	Expansion	Conjunction	0.0113	3.51249660797683e-05
but	1836	0.0031084040778556	eng_2019	Expansion	Exception	8e-04	2.48672326228448e-06
but	1821	0.00315244319582624	eng_2019	Expansion	Conjunction	0.0113	3.56226081128365e-05
but	1821	0.00315244319582624	eng_2019	Expansion	Exception	8e-04	2.52195455666099e-06
but	1804	0.00314560908425067	eng_2019	Expansion	Conjunction	0.0113	3.55453826520326e-05
but	1804	0.00314560908425067	eng_2019	Expansion	Exception	8e-04	2.51648726740054e-06
but	1935	0.00189425972556429	eng_2019	Expansion	Conjunction	0.0113	2.14051348988765e-05
but	1935	0.00189425972556429	eng_2019	Expansion	Exception	8e-04	1.51540778045143e-06
but	1841	0.00310706792931472	eng_2019	Expansion	Conjunction	0.0113	3.51098676012563e-05
but	1841	0.00310706792931472	eng_2019	Expansion	Exception	8e-04	2.48565434345178e-06
but	1826	0.00313943471493466	eng_2019	Expansion	Conjunction	0.0113	3.54756122787617e-05
but	1826	0.00313943471493466	eng_2019	Expansion	Exception	8e-04	2.51154777194773e-06
but	1832	0.00306083245335945	eng_2019	Expansion	Conjunction	0.0113	3.45874067229618e-05
but	1832	0.00306083245335945	eng_2019	Expansion	Exception	8e-04	2.44866596268756e-06
but	1805	0.00314920711597162	eng_2019	Expansion	Conjunction	0.0113	3.55860404104793e-05
but	1805	0.00314920711597162	eng_2019	Expansion	Exception	8e-04	2.5193656927773e-06
but	1835	0.00304076032313917	eng_2019	Expansion	Conjunction	0.0113	3.43605916514726e-05
but	1835	0.00304076032313917	eng_2019	Expansion	Exception	8e-04	2.43260825851134e-06
but	1870	0.00276428600773215	eng_2019	Expansion	Conjunction	0.0113	3.12364318873733e-05
but	1870	0.00276428600773215	eng_2019	Expansion	Exception	8e-04	2.21142880618572e-06
but	1837	0.00309882479320679	eng_2019	Expansion	Conjunction	0.0113	3.50167201632367e-05
but	1837	0.00309882479320679	eng_2019	Expansion	Exception	8e-04	2.47905983456543e-06
but	1829	0.00304466682220144	eng_2019	Expansion	Conjunction	0.0113	3.44047350908763e-05
but	1829	0.00304466682220144	eng_2019	Expansion	Exception	8e-04	2.43573345776115e-06
but	1825	0.00315454961465938	eng_2019	Expansion	Conjunction	0.0113	3.5646410645651e-05
but	1825	0.00315454961465938	eng_2019	Expansion	Exception	8e-04	2.5236396917275e-06
but	1802	0.00314065425967177	eng_2019	Expansion	Conjunction	0.0113	3.5489393134291e-05
but	1802	0.00314065425967177	eng_2019	Expansion	Exception	8e-04	2.51252340773742e-06
but	1847	0.00303646340034902	eng_2019	Expansion	Conjunction	0.0113	3.43120364239439e-05
but	1847	0.00303646340034902	eng_2019	Expansion	Exception	8e-04	2.42917072027922e-06
but	1809	0.0032493661357356	eng_2019	Expansion	Conjunction	0.0113	3.67178373338123e-05
but	1809	0.0032493661357356	eng_2019	Expansion	Exception	8e-04	2.59949290858848e-06
but	1830	0.00305894329877836	eng_2019	Expansion	Conjunction	0.0113	3.45660592761955e-05
but	1830	0.00305894329877836	eng_2019	Expansion	Exception	8e-04	2.44715463902269e-06
but	1807	0.00322201924531588	eng_2019	Expansion	Conjunction	0.0113	3.64088174720694e-05
but	1807	0.00322201924531588	eng_2019	Expansion	Exception	8e-04	2.5776153962527e-06
but	1943	0.00175538963438677	eng_2019	Expansion	Conjunction	0.0113	1.98359028685705e-05
but	1943	0.00175538963438677	eng_2019	Expansion	Exception	8e-04	1.40431170750942e-06
but	1803	0.00315673822270972	eng_2019	Expansion	Conjunction	0.0113	3.56711419166198e-05
but	1803	0.00315673822270972	eng_2019	Expansion	Exception	8e-04	2.52539057816778e-06
but	1939	0.00179983851765948	eng_2019	Expansion	Conjunction	0.0113	2.03381752495521e-05
but	1939	0.00179983851765948	eng_2019	Expansion	Exception	8e-04	1.43987081412758e-06
but	1822	0.00317183492838272	eng_2019	Expansion	Conjunction	0.0113	3.58417346907247e-05
but	1822	0.00317183492838272	eng_2019	Expansion	Exception	8e-04	2.53746794270618e-06
but	1833	0.00306415168701538	eng_2019	Expansion	Conjunction	0.0113	3.46249140632738e-05
but	1833	0.00306415168701538	eng_2019	Expansion	Exception	8e-04	2.4513213496123e-06
but	1806	0.0031756878098739	eng_2019	Expansion	Conjunction	0.0113	3.58852722515751e-05
but	1806	0.0031756878098739	eng_2019	Expansion	Exception	8e-04	2.54055024789912e-06
but	1855	0.00292834117343383	eng_2019	Expansion	Conjunction	0.0113	3.30902552598023e-05
but	1855	0.00292834117343383	eng_2019	Expansion	Exception	8e-04	2.34267293874706e-06
but	1827	0.0031364131718874	eng_2019	Expansion	Conjunction	0.0113	3.54414688423276e-05
but	1827	0.0031364131718874	eng_2019	Expansion	Exception	8e-04	2.50913053750992e-06
but	1838	0.00309832161292434	eng_2019	Expansion	Conjunction	0.0113	3.5011034226045e-05
but	1838	0.00309832161292434	eng_2019	Expansion	Exception	8e-04	2.47865729033947e-06
but	1800	0.00312359136296436	eng_2019	Expansion	Conjunction	0.0113	3.52965824014973e-05
but	1800	0.00312359136296436	eng_2019	Expansion	Exception	8e-04	2.49887309037149e-06
but	1936	0.00186969506155167	eng_2019	Expansion	Conjunction	0.0113	2.11275541955339e-05
but	1936	0.00186969506155167	eng_2019	Expansion	Exception	8e-04	1.49575604924134e-06
but	1871	0.00275951251387596	eng_2019	Expansion	Conjunction	0.0113	3.11824914067983e-05
but	1871	0.00275951251387596	eng_2019	Expansion	Exception	8e-04	2.20761001110077e-06
but	1843	0.00308725939664458	eng_2019	Expansion	Conjunction	0.0113	3.48860311820838e-05
but	1843	0.00308725939664458	eng_2019	Expansion	Exception	8e-04	2.46980751731566e-06
but	1914	0.00210484812435295	eng_2019	Expansion	Conjunction	0.0113	2.37847838051883e-05
but	1914	0.00210484812435295	eng_2019	Expansion	Exception	8e-04	1.68387849948236e-06
but	1941	0.00176747717029814	eng_2019	Expansion	Conjunction	0.0113	1.9972492024369e-05
but	1941	0.00176747717029814	eng_2019	Expansion	Exception	8e-04	1.41398173623851e-06
but	1810	0.00322588632947632	eng_2019	Expansion	Conjunction	0.0113	3.64525155230824e-05
but	1810	0.00322588632947632	eng_2019	Expansion	Exception	8e-04	2.58070906358106e-06
but	1848	0.00300258644191282	eng_2019	Expansion	Conjunction	0.0113	3.39292267936149e-05
but	1848	0.00300258644191282	eng_2019	Expansion	Exception	8e-04	2.40206915353026e-06
but	1859	0.00287014309183827	eng_2019	Expansion	Conjunction	0.0113	3.24326169377725e-05
but	1859	0.00287014309183827	eng_2019	Expansion	Exception	8e-04	2.29611447347062e-06
but	1919	0.00205297275845494	eng_2019	Expansion	Conjunction	0.0113	2.31985921705408e-05
but	1919	0.00205297275845494	eng_2019	Expansion	Exception	8e-04	1.64237820676395e-06
but	1842	0.00310575313467	eng_2019	Expansion	Conjunction	0.0113	3.5095010421771e-05
but	1842	0.00310575313467	eng_2019	Expansion	Exception	8e-04	2.484602507736e-06
but	1853	0.00294712900982371	eng_2019	Expansion	Conjunction	0.0113	3.33025578110079e-05
but	1853	0.00294712900982371	eng_2019	Expansion	Exception	8e-04	2.35770320785897e-06
but	1940	0.00178161946990128	eng_2019	Expansion	Conjunction	0.0113	2.01323000098845e-05
but	1940	0.00178161946990128	eng_2019	Expansion	Exception	8e-04	1.42529557592102e-06
but	1875	0.00272030306846968	eng_2019	Expansion	Conjunction	0.0113	3.07394246737074e-05
but	1875	0.00272030306846968	eng_2019	Expansion	Exception	8e-04	2.17624245477574e-06
but	1820	0.00314631233257907	eng_2019	Expansion	Conjunction	0.0113	3.55533293581435e-05
but	1820	0.00314631233257907	eng_2019	Expansion	Exception	8e-04	2.51704986606326e-06
but	1858	0.00287908768015248	eng_2019	Expansion	Conjunction	0.0113	3.2533690785723e-05
but	1858	0.00287908768015248	eng_2019	Expansion	Exception	8e-04	2.30327014412198e-06
but	1934	0.00190338211333645	eng_2019	Expansion	Conjunction	0.0113	2.15082178807019e-05
but	1934	0.00190338211333645	eng_2019	Expansion	Exception	8e-04	1.52270569066916e-06
but	1814	0.00320019227053438	eng_2019	Expansion	Conjunction	0.0113	3.61621726570385e-05
but	1814	0.00320019227053438	eng_2019	Expansion	Exception	8e-04	2.5601538164275e-06
but	1852	0.00295904538195048	eng_2019	Expansion	Conjunction	0.0113	3.34372128160404e-05
but	1852	0.00295904538195048	eng_2019	Expansion	Exception	8e-04	2.36723630556038e-06
but	1863	0.00283291274016457	eng_2019	Expansion	Conjunction	0.0113	3.20119139638596e-05
but	1863	0.00283291274016457	eng_2019	Expansion	Exception	8e-04	2.26633019213166e-06
but	1874	0.00273365973095809	eng_2019	Expansion	Conjunction	0.0113	3.08903549598264e-05
but	1874	0.00273365973095809	eng_2019	Expansion	Exception	8e-04	2.18692778476647e-06
but	1819	0.00315691550661411	eng_2019	Expansion	Conjunction	0.0113	3.56731452247394e-05
but	1819	0.00315691550661411	eng_2019	Expansion	Exception	8e-04	2.52553240529129e-06
but	1808	0.00323277083225548	eng_2019	Expansion	Conjunction	0.0113	3.65303104044869e-05
but	1808	0.00323277083225548	eng_2019	Expansion	Exception	8e-04	2.58621666580438e-06
but	1933	0.00192058695081089	eng_2019	Expansion	Conjunction	0.0113	2.17026325441631e-05
but	1933	0.00192058695081089	eng_2019	Expansion	Exception	8e-04	1.53646956064871e-06
but	1868	0.00278279956962381	eng_2019	Expansion	Conjunction	0.0113	3.1445635136749e-05
but	1868	0.00278279956962381	eng_2019	Expansion	Exception	8e-04	2.22623965569905e-06
but	1840	0.0030959489023579	eng_2019	Expansion	Conjunction	0.0113	3.49842225966443e-05
but	1840	0.0030959489023579	eng_2019	Expansion	Exception	8e-04	2.47675912188632e-06
but	1851	0.00297613265658064	eng_2019	Expansion	Conjunction	0.0113	3.36302990193612e-05
but	1851	0.00297613265658064	eng_2019	Expansion	Exception	8e-04	2.38090612526451e-06
but	1823	0.00317563838325441	eng_2019	Expansion	Conjunction	0.0113	3.58847137307748e-05
but	1823	0.00317563838325441	eng_2019	Expansion	Exception	8e-04	2.54051070660353e-06
but	1834	0.00304907836419131	eng_2019	Expansion	Conjunction	0.0113	3.44545855153618e-05
but	1834	0.00304907836419131	eng_2019	Expansion	Exception	8e-04	2.43926269135305e-06
but	1845	0.00306941326042371	eng_2019	Expansion	Conjunction	0.0113	3.46843698427879e-05
but	1845	0.00306941326042371	eng_2019	Expansion	Exception	8e-04	2.45553060833897e-06
but	1856	0.00291476721343185	eng_2019	Expansion	Conjunction	0.0113	3.29368695117799e-05
but	1856	0.00291476721343185	eng_2019	Expansion	Exception	8e-04	2.33181377074548e-06
but	1867	0.00278940836765936	eng_2019	Expansion	Conjunction	0.0113	3.15203145545508e-05
but	1867	0.00278940836765936	eng_2019	Expansion	Exception	8e-04	2.23152669412749e-06
but	1839	0.00309733061918191	eng_2019	Expansion	Conjunction	0.0113	3.49998359967556e-05
but	1839	0.00309733061918191	eng_2019	Expansion	Exception	8e-04	2.47786449534553e-06
but	1801	0.00314265694469214	eng_2019	Expansion	Conjunction	0.0113	3.55120234750212e-05
but	1801	0.00314265694469214	eng_2019	Expansion	Exception	8e-04	2.51412555575371e-06
but	1937	0.0018529635188835	eng_2019	Expansion	Conjunction	0.0113	2.09384877633835e-05
but	1937	0.0018529635188835	eng_2019	Expansion	Exception	8e-04	1.4823708151068e-06
but	1872	0.00275842346517103	eng_2019	Expansion	Conjunction	0.0113	3.11701851564326e-05
but	1872	0.00275842346517103	eng_2019	Expansion	Exception	8e-04	2.20673877213682e-06
but	1844	0.00307424146948116	eng_2019	Expansion	Conjunction	0.0113	3.47389286051371e-05
but	1844	0.00307424146948116	eng_2019	Expansion	Exception	8e-04	2.45939317558493e-06
but	1915	0.00208124265606914	eng_2019	Expansion	Conjunction	0.0113	2.35180420135813e-05
but	1915	0.00208124265606914	eng_2019	Expansion	Exception	8e-04	1.66499412485531e-06
but	1942	0.00175301253329962	eng_2019	Expansion	Conjunction	0.0113	1.98090416262857e-05
